var,coef,stderr,tstat,pval,ci_lower,ci_upper,N,k_margins,numeric,is_xb1,deriv1,j1_1,j2_1,outcomeIsEq1,k_predict,k_by,k_at,marg_dims,title,model_vce,model_vcetype,vce,vcetype,margins,predict_label,expression,predict1_label,emptycells,predict,est_cmd,est_cmdline,est_depvar,cmdline,properties,cmd,_estimates_name,y,x,est
"1.land#1.ar_2020",.00065763446,.000010652206,61.736927,0,.00063675654,.00067851238,35772528,3,0,0,0,0,0,0,1,1,0,"land ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(0 1 2 3)b0.land i(0 1)b0.ar_2020 0b.land#0b.ar_2020 0b.land#1o.ar_2020 1o.land#0b.ar_2020 1.land#1.ar_2020 2o.land#0b.ar_2020 2.land#1.ar_2020 3o.land#0b.ar_2020 3.land#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe cdead_hosp ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","cdead_hosp","margins land##ar_2020, grand post","b V","margins","cdead_hosp_land","cdead_hosp","land","full_population"
"2.land#0bn.ar_2020",-5.0903741e-06,7.2180376e-07,-7.0522966,1.7599255e-12,-6.5050835e-06,-3.6756646e-06,35772528,3,0,0,0,0,0,0,1,1,0,"land ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(0 1 2 3)b0.land i(0 1)b0.ar_2020 0b.land#0b.ar_2020 0b.land#1o.ar_2020 1o.land#0b.ar_2020 1.land#1.ar_2020 2o.land#0b.ar_2020 2.land#1.ar_2020 3o.land#0b.ar_2020 3.land#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe cdead_hosp ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","cdead_hosp","margins land##ar_2020, grand post","b V","margins","cdead_hosp_land","cdead_hosp","land","full_population"
"2.land#1.ar_2020",.0010237359,.000036433383,28.098841,0,.00095232774,.001095144,35772528,3,0,0,0,0,0,0,1,1,0,"land ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(0 1 2 3)b0.land i(0 1)b0.ar_2020 0b.land#0b.ar_2020 0b.land#1o.ar_2020 1o.land#0b.ar_2020 1.land#1.ar_2020 2o.land#0b.ar_2020 2.land#1.ar_2020 3o.land#0b.ar_2020 3.land#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe cdead_hosp ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","cdead_hosp","margins land##ar_2020, grand post","b V","margins","cdead_hosp_land","cdead_hosp","land","full_population"
"3.land#0bn.ar_2020",.000093290007,1.5208661e-06,61.340054,0,.000090309164,.000096270851,35772528,3,0,0,0,0,0,0,1,1,0,"land ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(0 1 2 3)b0.land i(0 1)b0.ar_2020 0b.land#0b.ar_2020 0b.land#1o.ar_2020 1o.land#0b.ar_2020 1.land#1.ar_2020 2o.land#0b.ar_2020 2.land#1.ar_2020 3o.land#0b.ar_2020 3.land#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe cdead_hosp ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","cdead_hosp","margins land##ar_2020, grand post","b V","margins","cdead_hosp_land","cdead_hosp","land","full_population"
"3.land#1.ar_2020",.00070830359,.000027649548,25.617186,0,.00065411144,.00076249574,35772528,3,0,0,0,0,0,0,1,1,0,"land ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(0 1 2 3)b0.land i(0 1)b0.ar_2020 0b.land#0b.ar_2020 0b.land#1o.ar_2020 1o.land#0b.ar_2020 1.land#1.ar_2020 2o.land#0b.ar_2020 2.land#1.ar_2020 3o.land#0b.ar_2020 3.land#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe cdead_hosp ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","cdead_hosp","margins land##ar_2020, grand post","b V","margins","cdead_hosp_land","cdead_hosp","land","full_population"
"_cons",.00014446842,2.0056807e-06,72.029617,0,.00014053735,.00014839949,35772528,3,0,0,0,0,0,0,1,1,0,"land ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(0 1 2 3)b0.land i(0 1)b0.ar_2020 0b.land#0b.ar_2020 0b.land#1o.ar_2020 1o.land#0b.ar_2020 1.land#1.ar_2020 2o.land#0b.ar_2020 2.land#1.ar_2020 3o.land#0b.ar_2020 3.land#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe cdead_hosp ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","cdead_hosp","margins land##ar_2020, grand post","b V","margins","cdead_hosp_land","cdead_hosp","land","full_population"
"0bn.land",.0028209288,.00088909874,3.1727958,.0015097868,.0010783273,.0045635304,35253644,3,0,0,0,0,0,0,1,1,0,"land ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(0 1 2 3)b0.land i(0 1)b0.ar_2020 0b.land#0b.ar_2020 0b.land#1o.ar_2020 1o.land#0b.ar_2020 1.land#1.ar_2020 2o.land#0b.ar_2020 2.land#1.ar_2020 3o.land#0b.ar_2020 3.land#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe pos_unemp ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","pos_unemp","margins land##ar_2020, grand post","b V","margins","pos_unemp_land","pos_unemp","land","full_population"
"1.land",.0017824875,8.0766713e-06,220.6958,0,.0017666575,.0017983175,35253644,3,0,0,0,0,0,0,1,1,0,"land ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(0 1 2 3)b0.land i(0 1)b0.ar_2020 0b.land#0b.ar_2020 0b.land#1o.ar_2020 1o.land#0b.ar_2020 1.land#1.ar_2020 2o.land#0b.ar_2020 2.land#1.ar_2020 3o.land#0b.ar_2020 3.land#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe pos_unemp ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","pos_unemp","margins land##ar_2020, grand post","b V","margins","pos_unemp_land","pos_unemp","land","full_population"
"2.land",.0019190282,.000023502522,81.652016,0,.0018729641,.0019650923,35253644,3,0,0,0,0,0,0,1,1,0,"land ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(0 1 2 3)b0.land i(0 1)b0.ar_2020 0b.land#0b.ar_2020 0b.land#1o.ar_2020 1o.land#0b.ar_2020 1.land#1.ar_2020 2o.land#0b.ar_2020 2.land#1.ar_2020 3o.land#0b.ar_2020 3.land#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe pos_unemp ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","pos_unemp","margins land##ar_2020, grand post","b V","margins","pos_unemp_land","pos_unemp","land","full_population"
"3.land",.0031169017,.000029978311,103.97189,0,.0030581453,.0031756582,35253644,3,0,0,0,0,0,0,1,1,0,"land ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(0 1 2 3)b0.land i(0 1)b0.ar_2020 0b.land#0b.ar_2020 0b.land#1o.ar_2020 1o.land#0b.ar_2020 1.land#1.ar_2020 2o.land#0b.ar_2020 2.land#1.ar_2020 3o.land#0b.ar_2020 3.land#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe pos_unemp ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","pos_unemp","margins land##ar_2020, grand post","b V","margins","pos_unemp_land","pos_unemp","land","full_population"
"0bn.ar_2020",-9.8366286e-07,2.5740027e-07,-3.8215299,.00013262634,-1.4881581e-06,-4.7916757e-07,35253644,3,0,0,0,0,0,0,1,1,0,"land ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(0 1 2 3)b0.land i(0 1)b0.ar_2020 0b.land#0b.ar_2020 0b.land#1o.ar_2020 1o.land#0b.ar_2020 1.land#1.ar_2020 2o.land#0b.ar_2020 2.land#1.ar_2020 3o.land#0b.ar_2020 3.land#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe pos_unemp ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","pos_unemp","margins land##ar_2020, grand post","b V","margins","pos_unemp_land","pos_unemp","land","full_population"
"1.ar_2020",.0094137974,.000035795303,262.98975,0,.0093436399,.0094839549,35253644,3,0,0,0,0,0,0,1,1,0,"land ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(0 1 2 3)b0.land i(0 1)b0.ar_2020 0b.land#0b.ar_2020 0b.land#1o.ar_2020 1o.land#0b.ar_2020 1.land#1.ar_2020 2o.land#0b.ar_2020 2.land#1.ar_2020 3o.land#0b.ar_2020 3.land#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe pos_unemp ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","pos_unemp","margins land##ar_2020, grand post","b V","margins","pos_unemp_land","pos_unemp","land","full_population"
"0bn.land#0bn.ar_2020",-.00028324226,.000021895643,-12.93601,0,-.00032615694,-.00024032759,35253644,3,0,0,0,0,0,0,1,1,0,"land ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(0 1 2 3)b0.land i(0 1)b0.ar_2020 0b.land#0b.ar_2020 0b.land#1o.ar_2020 1o.land#0b.ar_2020 1.land#1.ar_2020 2o.land#0b.ar_2020 2.land#1.ar_2020 3o.land#0b.ar_2020 3.land#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe pos_unemp ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","pos_unemp","margins land##ar_2020, grand post","b V","margins","pos_unemp_land","pos_unemp","land","full_population"
"0bn.land#1.ar_2020",.014865933,.0043360051,3.4284861,.00060695759,.006367519,.023364346,35253644,3,0,0,0,0,0,0,1,1,0,"land ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(0 1 2 3)b0.land i(0 1)b0.ar_2020 0b.land#0b.ar_2020 0b.land#1o.ar_2020 1o.land#0b.ar_2020 1.land#1.ar_2020 2o.land#0b.ar_2020 2.land#1.ar_2020 3o.land#0b.ar_2020 3.land#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe pos_unemp ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","pos_unemp","margins land##ar_2020, grand post","b V","margins","pos_unemp_land","pos_unemp","land","full_population"
"1.land#0bn.ar_2020",.000043034193,8.1943199e-07,52.517101,0,.000041428135,.000044640252,35253644,3,0,0,0,0,0,0,1,1,0,"land ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(0 1 2 3)b0.land i(0 1)b0.ar_2020 0b.land#0b.ar_2020 0b.land#1o.ar_2020 1o.land#0b.ar_2020 1.land#1.ar_2020 2o.land#0b.ar_2020 2.land#1.ar_2020 3o.land#0b.ar_2020 3.land#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe pos_unemp ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","pos_unemp","margins land##ar_2020, grand post","b V","margins","pos_unemp_land","pos_unemp","land","full_population"
"1.land#1.ar_2020",.0085320259,.000038588787,221.10117,0,.0084563931,.0086076586,35253644,3,0,0,0,0,0,0,1,1,0,"land ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(0 1 2 3)b0.land i(0 1)b0.ar_2020 0b.land#0b.ar_2020 0b.land#1o.ar_2020 1o.land#0b.ar_2020 1.land#1.ar_2020 2o.land#0b.ar_2020 2.land#1.ar_2020 3o.land#0b.ar_2020 3.land#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe pos_unemp ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","pos_unemp","margins land##ar_2020, grand post","b V","margins","pos_unemp_land","pos_unemp","land","full_population"
"2.land#0bn.ar_2020",-.000066633664,2.4280614e-06,-27.443153,0,-.000071392577,-.000061874751,35253644,3,0,0,0,0,0,0,1,1,0,"land ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(0 1 2 3)b0.land i(0 1)b0.ar_2020 0b.land#0b.ar_2020 0b.land#1o.ar_2020 1o.land#0b.ar_2020 1.land#1.ar_2020 2o.land#0b.ar_2020 2.land#1.ar_2020 3o.land#0b.ar_2020 3.land#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe pos_unemp ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","pos_unemp","margins land##ar_2020, grand post","b V","margins","pos_unemp_land","pos_unemp","land","full_population"
"2.land#1.ar_2020",.0096239215,.00011444464,84.092377,0,.0093996143,.0098482287,35253644,3,0,0,0,0,0,0,1,1,0,"land ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(0 1 2 3)b0.land i(0 1)b0.ar_2020 0b.land#0b.ar_2020 0b.land#1o.ar_2020 1o.land#0b.ar_2020 1.land#1.ar_2020 2o.land#0b.ar_2020 2.land#1.ar_2020 3o.land#0b.ar_2020 3.land#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe pos_unemp ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","pos_unemp","margins land##ar_2020, grand post","b V","margins","pos_unemp_land","pos_unemp","land","full_population"
"3.land#0bn.ar_2020",-.00029042942,4.8603347e-06,-59.755024,0,-.00029995551,-.00028090333,35253644,3,0,0,0,0,0,0,1,1,0,"land ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(0 1 2 3)b0.land i(0 1)b0.ar_2020 0b.land#0b.ar_2020 0b.land#1o.ar_2020 1o.land#0b.ar_2020 1.land#1.ar_2020 2o.land#0b.ar_2020 2.land#1.ar_2020 3o.land#0b.ar_2020 3.land#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe pos_unemp ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","pos_unemp","margins land##ar_2020, grand post","b V","margins","pos_unemp_land","pos_unemp","land","full_population"
"3.land#1.ar_2020",.016338246,.00014433073,113.20005,0,.016055362,.01662113,35253644,3,0,0,0,0,0,0,1,1,0,"land ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(0 1 2 3)b0.land i(0 1)b0.ar_2020 0b.land#0b.ar_2020 0b.land#1o.ar_2020 1o.land#0b.ar_2020 1.land#1.ar_2020 2o.land#0b.ar_2020 2.land#1.ar_2020 3o.land#0b.ar_2020 3.land#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe pos_unemp ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","pos_unemp","margins land##ar_2020, grand post","b V","margins","pos_unemp_land","pos_unemp","land","full_population"
"_cons",.0019449054,7.3856568e-06,263.33548,0,.0019304297,.0019593809,35253644,3,0,0,0,0,0,0,1,1,0,"land ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(0 1 2 3)b0.land i(0 1)b0.ar_2020 0b.land#0b.ar_2020 0b.land#1o.ar_2020 1o.land#0b.ar_2020 1.land#1.ar_2020 2o.land#0b.ar_2020 2.land#1.ar_2020 3o.land#0b.ar_2020 3.land#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe pos_unemp ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","pos_unemp","margins land##ar_2020, grand post","b V","margins","pos_unemp_land","pos_unemp","land","full_population"
"0bn.land",.0028209288,.00088909874,3.1727958,.0015097868,.0010783273,.0045635304,35253644,3,0,0,0,0,0,0,1,1,0,"land ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(0 1 2 3)b0.land i(0 1)b0.ar_2020 0b.land#0b.ar_2020 0b.land#1o.ar_2020 1o.land#0b.ar_2020 1.land#1.ar_2020 2o.land#0b.ar_2020 2.land#1.ar_2020 3o.land#0b.ar_2020 3.land#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe pos_inc ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","pos_inc","margins land##ar_2020, grand post","b V","margins","pos_inc_land","pos_inc","land","full_population"
"1.land",.0017824875,8.0766713e-06,220.6958,0,.0017666575,.0017983175,35253644,3,0,0,0,0,0,0,1,1,0,"land ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(0 1 2 3)b0.land i(0 1)b0.ar_2020 0b.land#0b.ar_2020 0b.land#1o.ar_2020 1o.land#0b.ar_2020 1.land#1.ar_2020 2o.land#0b.ar_2020 2.land#1.ar_2020 3o.land#0b.ar_2020 3.land#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe pos_inc ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","pos_inc","margins land##ar_2020, grand post","b V","margins","pos_inc_land","pos_inc","land","full_population"
"2.land",.0019190282,.000023502522,81.652016,0,.0018729641,.0019650923,35253644,3,0,0,0,0,0,0,1,1,0,"land ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(0 1 2 3)b0.land i(0 1)b0.ar_2020 0b.land#0b.ar_2020 0b.land#1o.ar_2020 1o.land#0b.ar_2020 1.land#1.ar_2020 2o.land#0b.ar_2020 2.land#1.ar_2020 3o.land#0b.ar_2020 3.land#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe pos_inc ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","pos_inc","margins land##ar_2020, grand post","b V","margins","pos_inc_land","pos_inc","land","full_population"
"3.land",.0031169017,.000029978311,103.97189,0,.0030581453,.0031756582,35253644,3,0,0,0,0,0,0,1,1,0,"land ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(0 1 2 3)b0.land i(0 1)b0.ar_2020 0b.land#0b.ar_2020 0b.land#1o.ar_2020 1o.land#0b.ar_2020 1.land#1.ar_2020 2o.land#0b.ar_2020 2.land#1.ar_2020 3o.land#0b.ar_2020 3.land#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe pos_inc ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","pos_inc","margins land##ar_2020, grand post","b V","margins","pos_inc_land","pos_inc","land","full_population"
"0bn.ar_2020",-9.8366286e-07,2.5740027e-07,-3.8215299,.00013262634,-1.4881581e-06,-4.7916757e-07,35253644,3,0,0,0,0,0,0,1,1,0,"land ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(0 1 2 3)b0.land i(0 1)b0.ar_2020 0b.land#0b.ar_2020 0b.land#1o.ar_2020 1o.land#0b.ar_2020 1.land#1.ar_2020 2o.land#0b.ar_2020 2.land#1.ar_2020 3o.land#0b.ar_2020 3.land#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe pos_inc ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","pos_inc","margins land##ar_2020, grand post","b V","margins","pos_inc_land","pos_inc","land","full_population"
"1.ar_2020",.0094137974,.000035795303,262.98975,0,.0093436399,.0094839549,35253644,3,0,0,0,0,0,0,1,1,0,"land ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(0 1 2 3)b0.land i(0 1)b0.ar_2020 0b.land#0b.ar_2020 0b.land#1o.ar_2020 1o.land#0b.ar_2020 1.land#1.ar_2020 2o.land#0b.ar_2020 2.land#1.ar_2020 3o.land#0b.ar_2020 3.land#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe pos_inc ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","pos_inc","margins land##ar_2020, grand post","b V","margins","pos_inc_land","pos_inc","land","full_population"
"0bn.land#0bn.ar_2020",-.00028324226,.000021895643,-12.93601,0,-.00032615694,-.00024032759,35253644,3,0,0,0,0,0,0,1,1,0,"land ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(0 1 2 3)b0.land i(0 1)b0.ar_2020 0b.land#0b.ar_2020 0b.land#1o.ar_2020 1o.land#0b.ar_2020 1.land#1.ar_2020 2o.land#0b.ar_2020 2.land#1.ar_2020 3o.land#0b.ar_2020 3.land#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe pos_inc ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","pos_inc","margins land##ar_2020, grand post","b V","margins","pos_inc_land","pos_inc","land","full_population"
"0bn.land#1.ar_2020",.014865933,.0043360051,3.4284861,.00060695759,.006367519,.023364346,35253644,3,0,0,0,0,0,0,1,1,0,"land ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(0 1 2 3)b0.land i(0 1)b0.ar_2020 0b.land#0b.ar_2020 0b.land#1o.ar_2020 1o.land#0b.ar_2020 1.land#1.ar_2020 2o.land#0b.ar_2020 2.land#1.ar_2020 3o.land#0b.ar_2020 3.land#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe pos_inc ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","pos_inc","margins land##ar_2020, grand post","b V","margins","pos_inc_land","pos_inc","land","full_population"
"1.land#0bn.ar_2020",.000043034193,8.1943199e-07,52.517101,0,.000041428135,.000044640252,35253644,3,0,0,0,0,0,0,1,1,0,"land ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(0 1 2 3)b0.land i(0 1)b0.ar_2020 0b.land#0b.ar_2020 0b.land#1o.ar_2020 1o.land#0b.ar_2020 1.land#1.ar_2020 2o.land#0b.ar_2020 2.land#1.ar_2020 3o.land#0b.ar_2020 3.land#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe pos_inc ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","pos_inc","margins land##ar_2020, grand post","b V","margins","pos_inc_land","pos_inc","land","full_population"
"1.land#1.ar_2020",.0085320259,.000038588787,221.10117,0,.0084563931,.0086076586,35253644,3,0,0,0,0,0,0,1,1,0,"land ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(0 1 2 3)b0.land i(0 1)b0.ar_2020 0b.land#0b.ar_2020 0b.land#1o.ar_2020 1o.land#0b.ar_2020 1.land#1.ar_2020 2o.land#0b.ar_2020 2.land#1.ar_2020 3o.land#0b.ar_2020 3.land#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe pos_inc ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","pos_inc","margins land##ar_2020, grand post","b V","margins","pos_inc_land","pos_inc","land","full_population"
"2.land#0bn.ar_2020",-.000066633664,2.4280614e-06,-27.443153,0,-.000071392577,-.000061874751,35253644,3,0,0,0,0,0,0,1,1,0,"land ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(0 1 2 3)b0.land i(0 1)b0.ar_2020 0b.land#0b.ar_2020 0b.land#1o.ar_2020 1o.land#0b.ar_2020 1.land#1.ar_2020 2o.land#0b.ar_2020 2.land#1.ar_2020 3o.land#0b.ar_2020 3.land#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe pos_inc ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","pos_inc","margins land##ar_2020, grand post","b V","margins","pos_inc_land","pos_inc","land","full_population"
"2.land#1.ar_2020",.0096239215,.00011444464,84.092377,0,.0093996143,.0098482287,35253644,3,0,0,0,0,0,0,1,1,0,"land ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(0 1 2 3)b0.land i(0 1)b0.ar_2020 0b.land#0b.ar_2020 0b.land#1o.ar_2020 1o.land#0b.ar_2020 1.land#1.ar_2020 2o.land#0b.ar_2020 2.land#1.ar_2020 3o.land#0b.ar_2020 3.land#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe pos_inc ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","pos_inc","margins land##ar_2020, grand post","b V","margins","pos_inc_land","pos_inc","land","full_population"
"3.land#0bn.ar_2020",-.00029042942,4.8603347e-06,-59.755024,0,-.00029995551,-.00028090333,35253644,3,0,0,0,0,0,0,1,1,0,"land ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(0 1 2 3)b0.land i(0 1)b0.ar_2020 0b.land#0b.ar_2020 0b.land#1o.ar_2020 1o.land#0b.ar_2020 1.land#1.ar_2020 2o.land#0b.ar_2020 2.land#1.ar_2020 3o.land#0b.ar_2020 3.land#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe pos_inc ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","pos_inc","margins land##ar_2020, grand post","b V","margins","pos_inc_land","pos_inc","land","full_population"
